_id,UN_VOL_AV,ID_EDIF,area,proprieta,Classifica,LONG_X_4326_CENTROID,LAT_Y_4326_CENTROID,Location
184,22.06,E00000003243,441.14,COMUNE MILANO,Insediamenti residenziali,9.247222924548097,45.518944176984114,"(45.518944176984114, 9.247222924548097)"
185,5.615,E00000002813,2548.41,COMUNE MILANO,"Insediamenti industriali, artigianali, commerciali",9.262544545052261,45.51228847495831,"(45.51228847495831, 9.262544545052261)"
186,3.059,E00000003257,90.1391,Dato non in possesso,Insediamenti residenziali,9.250930818394624,45.51729912100883,"(45.51729912100883, 9.250930818394624)"
187,22.74,E00000003273,293.275,Dato non in possesso,Insediamenti residenziali,9.245579887178229,45.51822666503263,"(45.51822666503263, 9.245579887178229)"
188,5.18,E00000003270,140.194,Dato non in possesso,Insediamenti residenziali,9.251254335968868,45.51091004908155,"(45.51091004908155, 9.251254335968868)"
189,12.294,E00000002341,181.585,COMUNE MILANO,Insediamenti residenziali,9.21916888109969,45.51323656106666,"(45.51323656106666, 9.21916888109969)"
190,22.38,E00000003021,225.52,Dato non in possesso,Insediamenti residenziali,9.2455119844019,45.51729625049562,"(45.51729625049562, 9.2455119844019)"
191,6.475,E00000003261,41.1434,Dato non in possesso,Insediamenti residenziali,9.253264800097138,45.51237847563084,"(45.51237847563084, 9.253264800097138)"
192,21.64,E00000003263,391.393,COMUNE MILANO,Insediamenti residenziali,9.24636207816114,45.51812975820738,"(45.51812975820738, 9.24636207816114)"
193,4.185,E00000003111,2115.06,Dato non in possesso,Insediamenti residenziali,9.244440786567262,45.51801454380705,"(45.51801454380705, 9.244440786567262)"
194,3.99,E00000002894,223.326,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.250866490681934,45.512024016710846,"(45.512024016710846, 9.250866490681934)"
195,4.12,E00000003021,1503.8,Dato non in possesso,Insediamenti residenziali,9.244977699318264,45.51724003516472,"(45.51724003516472, 9.244977699318264)"
196,9.76,E00000002341,233.334,Dato non in possesso,Insediamenti residenziali,9.218739151854225,45.513059900278456,"(45.513059900278456, 9.218739151854225)"
197,9.7,E00000000233,100.017,Dato non in possesso,Insediamenti residenziali,9.250109911497711,45.51617950294958,"(45.51617950294958, 9.250109911497711)"
198,22.0,E00000003241,459.847,COMUNE MILANO,Insediamenti residenziali,9.24705392726164,45.51860427571699,"(45.51860427571699, 9.24705392726164)"
199,19.6,E00000003020,225.797,Dato non in possesso,Insediamenti residenziali,9.245022928199337,45.51600432996912,"(45.51600432996912, 9.245022928199337)"
200,22.76,E00000003020,237.554,Dato non in possesso,Insediamenti residenziali,9.246046245688557,45.51626020873211,"(45.51626020873211, 9.246046245688557)"
201,19.4,E00000003021,229.018,Dato non in possesso,Insediamenti residenziali,9.24448467685868,45.517053043400644,"(45.517053043400644, 9.24448467685868)"
202,23.98,E00000002848,535.375,Dato non in possesso,Insediamenti residenziali,9.220220657337524,45.512835980103105,"(45.512835980103105, 9.220220657337524)"
203,3.375,E00000002456,71.66,Dato non in possesso,Insediamenti residenziali,9.246422674622993,45.510556845569745,"(45.510556845569745, 9.246422674622993)"
204,21.525,E00000003264,144.342,COMUNE MILANO,Insediamenti residenziali,9.246448827938043,45.51856961525399,"(45.51856961525399, 9.246448827938043)"
205,22.904,E00000033460,56.0133,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.244605469723515,45.51193727329755,"(45.51193727329755, 9.244605469723515)"
206,22.904,E00000033460,260.252,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.244342796623906,45.511949890335565,"(45.511949890335565, 9.244342796623906)"
207,21.565,E00000003264,265.227,COMUNE MILANO,Insediamenti residenziali,9.246540228927211,45.51839834707451,"(45.51839834707451, 9.246540228927211)"
208,4.334,E00000028058,38.4378,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.169206436605343,45.414038201876366,"(45.414038201876366, 9.169206436605343)"
209,1.0,E00000027850,244.671,Dato non in possesso,Insediamenti residenziali,9.112840904069301,45.44398248285972,"(45.44398248285972, 9.112840904069301)"
210,15.08,E00000008756,802.554,Dato non in possesso,Insediamenti residenziali,9.129782512788374,45.44607195916821,"(45.44607195916821, 9.129782512788374)"
211,26.943,E00000007724,126.062,Dato non in possesso,Insediamenti residenziali,9.155087422795983,45.44205768510494,"(45.44205768510494, 9.155087422795983)"
212,19.489,E00000029605,146.068,Dato non in possesso,Insediamenti residenziali,9.206914325954152,45.44999948943799,"(45.44999948943799, 9.206914325954152)"
213,26.693,E00000007075,127.036,Dato non in possesso,Insediamenti residenziali,9.182922553997038,45.44081531625508,"(45.44081531625508, 9.182922553997038)"
214,26.749,E00000007073,105.009,Dato non in possesso,Insediamenti residenziali,9.182971016508052,45.4404777628785,"(45.4404777628785, 9.182971016508052)"
215,23.607,E00000003747,1237.41,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.191742213363503,45.44011462004854,"(45.44011462004854, 9.191742213363503)"
216,22.114,E00000012928,141.33,Dato non in possesso,Insediamenti residenziali,9.153254181375196,45.456074398941674,"(45.456074398941674, 9.153254181375196)"
217,30.122,E00000013485,203.992,Dato non in possesso,Insediamenti residenziali,9.151716087407163,45.45511376906542,"(45.45511376906542, 9.151716087407163)"
218,2.586,E00000010941,253.729,Dato non in possesso,Edifici scolastici,9.147532946744313,45.45160538772117,"(45.45160538772117, 9.147532946744313)"
219,22.075,E00000012924,111.222,Dato non in possesso,Insediamenti residenziali,9.153640828145194,45.455999221777134,"(45.455999221777134, 9.153640828145194)"
220,11.753,E00000030832,197.591,Dato non in possesso,Insediamenti residenziali,9.142145191182115,45.46142291289488,"(45.46142291289488, 9.142145191182115)"
221,23.923,E00000020092,124.944,Dato non in possesso,Insediamenti residenziali,9.150980399204578,45.46837382307541,"(45.46837382307541, 9.150980399204578)"
222,5.001,E00000013607,57.1583,Dato non in possesso,Insediamenti residenziali,9.152549068580665,45.45748787780602,"(45.45748787780602, 9.152549068580665)"
223,30.22,E00000019121,311.271,Dato non in possesso,Insediamenti residenziali,9.146613231766938,45.46625004812048,"(45.46625004812048, 9.146613231766938)"
224,22.389,E00000012926,133.332,Dato non in possesso,Insediamenti residenziali,9.15323615703487,45.45570958767608,"(45.45570958767608, 9.15323615703487)"
225,16.499,E00000015044,95.1406,Dato non in possesso,Insediamenti residenziali,9.209895359897647,45.458894329314276,"(45.458894329314276, 9.209895359897647)"
226,31.662,E00000019051,231.647,Dato non in possesso,Insediamenti residenziali,9.217657052165762,45.465886088487665,"(45.465886088487665, 9.217657052165762)"
227,18.481,E00000015467,43.2292,Dato non in possesso,Insediamenti residenziali,9.18501419462258,45.460342887271025,"(45.460342887271025, 9.18501419462258)"
228,30.354,E00000019555,136.475,Dato non in possesso,Insediamenti residenziali,9.204307007387643,45.467013685240275,"(45.467013685240275, 9.204307007387643)"
229,35.307,E00000011063,143.217,Dato non in possesso,Insediamenti residenziali,9.189744253232979,45.45145743941095,"(45.45145743941095, 9.189744253232979)"
230,15.663,E00000017154,109.787,Dato non in possesso,Insediamenti residenziali,9.205358473380569,45.46323280404372,"(45.46323280404372, 9.205358473380569)"
231,30.212,E00000017216,43.3623,Dato non in possesso,Insediamenti residenziali,9.196546506494721,45.46376198452288,"(45.46376198452288, 9.196546506494721)"
232,23.877,E00000018899,56.4393,Dato non in possesso,Insediamenti residenziali,9.192464157875007,45.46620063080037,"(45.46620063080037, 9.192464157875007)"
233,21.05,E00000031450,51.7862,Dato non in possesso,Insediamenti residenziali,9.195364028087479,45.46547665954341,"(45.46547665954341, 9.195364028087479)"
234,15.214,E00000013547,189.319,Dato non in possesso,Insediamenti residenziali,9.189134503324341,45.457266224569466,"(45.457266224569466, 9.189134503324341)"
235,29.156,E00000012011,146.535,Dato non in possesso,Insediamenti residenziali,9.192072461005464,45.45319009560646,"(45.45319009560646, 9.192072461005464)"
236,20.046,E00000016386,39.22,Dato non in possesso,Insediamenti residenziali,9.20276472360534,45.46176566851438,"(45.46176566851438, 9.20276472360534)"
237,24.299,E00000031599,62.2824,Dato non in possesso,Insediamenti residenziali,9.23306629373536,45.46748646566973,"(45.46748646566973, 9.23306629373536)"
238,5.009,E00000016857,360.436,Dato non in possesso,Insediamenti residenziali,9.208196369676047,45.4625752036831,"(45.4625752036831, 9.208196369676047)"
239,15.651,E00000016896,99.9604,Dato non in possesso,Insediamenti residenziali,9.18173944900911,45.463034844247005,"(45.463034844247005, 9.18173944900911)"
240,12.07,E00000017811,100.563,Dato non in possesso,Insediamenti residenziali,9.179826732981509,45.46439021555283,"(45.46439021555283, 9.179826732981509)"
241,31.534,E00000019840,259.122,Dato non in possesso,Insediamenti residenziali,9.232726322981621,45.46766743241222,"(45.46766743241222, 9.232726322981621)"
242,27.43,E00000019144,124.71,Dato non in possesso,Insediamenti residenziali,9.196652033203906,45.46604083117761,"(45.46604083117761, 9.196652033203906)"
243,22.605,E00000013117,252.871,Dato non in possesso,Insediamenti residenziali,9.183042842339777,45.4558314664072,"(45.4558314664072, 9.183042842339777)"
244,14.22,E00000010793,79.2945,Dato non in possesso,Insediamenti residenziali,9.186141906535768,45.451113468995885,"(45.451113468995885, 9.186141906535768)"
245,19.773,E00000030538,20.4711,Dato non in possesso,Insediamenti residenziali,9.163130552483077,45.45785714314966,"(45.45785714314966, 9.163130552483077)"
246,35.911,E00000016599,970.988,Dato non in possesso,Insediamenti residenziali,9.189425221724346,45.46221664262123,"(45.46221664262123, 9.189425221724346)"
247,26.676,E00000016385,128.938,Dato non in possesso,Insediamenti residenziali,9.202492458346436,45.461872967048194,"(45.461872967048194, 9.202492458346436)"
248,15.428,E00000014142,216.19,Dato non in possesso,Insediamenti residenziali,9.186094451509508,45.4579287731114,"(45.4579287731114, 9.186094451509508)"
249,11.446,E00000013548,191.857,Dato non in possesso,Insediamenti residenziali,9.189971336268933,45.45710087168443,"(45.45710087168443, 9.189971336268933)"
250,14.855,E00000013549,287.964,Dato non in possesso,Insediamenti residenziali,9.18941431760903,45.4573196831058,"(45.4573196831058, 9.18941431760903)"
251,21.932,E00000014506,112.577,Dato non in possesso,Insediamenti residenziali,9.214442339796891,45.45889421987497,"(45.45889421987497, 9.214442339796891)"
252,12.64,E00000019769,25.0424,Dato non in possesso,Insediamenti residenziali,9.22702829986142,45.46726899215682,"(45.46726899215682, 9.22702829986142)"
253,12.814,E00000014950,115.607,Dato non in possesso,Insediamenti residenziali,9.175992078697446,45.458801539213155,"(45.458801539213155, 9.175992078697446)"
254,30.492,E00000030380,235.459,Dato non in possesso,Insediamenti residenziali,9.223431961006646,45.45714002693074,"(45.45714002693074, 9.223431961006646)"
255,19.599,E00000017526,21.6058,Dato non in possesso,Insediamenti residenziali,9.222106872436672,45.46404052157801,"(45.46404052157801, 9.222106872436672)"
256,18.58,E00000018903,154.147,Dato non in possesso,Servizi pubblici,9.192918622500695,45.46540482109741,"(45.46540482109741, 9.192918622500695)"
257,11.468,E00000013546,267.74,Dato non in possesso,Insediamenti residenziali,9.189246105634766,45.45684305568868,"(45.45684305568868, 9.189246105634766)"
258,20.654,E00000031260,20.9535,Dato non in possesso,Insediamenti residenziali,9.228134433692505,45.464326613512576,"(45.464326613512576, 9.228134433692505)"
259,32.507,E00000015964,349.87,Dato non in possesso,Insediamenti residenziali,9.189623429634272,45.46173526318375,"(45.46173526318375, 9.189623429634272)"
260,24.817,E00000018443,52.3642,Dato non in possesso,Insediamenti residenziali,9.205886521384118,45.46492583721165,"(45.46492583721165, 9.205886521384118)"
261,16.481,E00000014950,65.0317,Dato non in possesso,Insediamenti residenziali,9.176225350767456,45.458864686019574,"(45.458864686019574, 9.176225350767456)"
262,16.231,E00000017534,38.3467,Dato non in possesso,Insediamenti residenziali,9.222927238693588,45.46405519381346,"(45.46405519381346, 9.222927238693588)"
263,30.233,E00000012777,154.378,Dato non in possesso,Insediamenti residenziali,9.216010926494391,45.455255805466635,"(45.455255805466635, 9.216010926494391)"
264,26.753,E00000018360,84.2305,Dato non in possesso,Insediamenti residenziali,9.22755519012358,45.465205211629495,"(45.465205211629495, 9.22755519012358)"
265,20.488,E00000015363,124.82,Dato non in possesso,Insediamenti residenziali,9.197118352466587,45.460823756582066,"(45.460823756582066, 9.197118352466587)"
266,26.163,E00000009100,261.143,Dato non in possesso,Insediamenti residenziali,9.18135596940004,45.459229140204314,"(45.459229140204314, 9.18135596940004)"
267,11.085,E00000015678,34.3095,Dato non in possesso,Insediamenti residenziali,9.180111169622792,45.461076737687016,"(45.461076737687016, 9.180111169622792)"
268,4.965,E00000012269,664.494,Dato non in possesso,Insediamenti residenziali,9.226260597952301,45.45418846156936,"(45.45418846156936, 9.226260597952301)"
269,12.565,E00000016608,152.725,Dato non in possesso,Insediamenti residenziali,9.187532874979832,45.46239789271382,"(45.46239789271382, 9.187532874979832)"
270,24.184,E00000015315,98.108,Dato non in possesso,Insediamenti residenziali,9.192616087062982,45.460130308597,"(45.460130308597, 9.192616087062982)"
271,26.359,E00000018669,67.5511,Dato non in possesso,Insediamenti residenziali,9.195100835015133,45.465176947860186,"(45.465176947860186, 9.195100835015133)"
272,13.517,E00000017156,36.4242,Dato non in possesso,Servizi pubblici,9.205259632776,45.46354412042985,"(45.46354412042985, 9.205259632776)"
273,17.82,E00000004169,198.166,Dato non in possesso,Insediamenti residenziali,9.209672291901184,45.46614856832111,"(45.46614856832111, 9.209672291901184)"
274,26.674,E00000004007,780.62,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.190635067021962,45.45253404685306,"(45.45253404685306, 9.190635067021962)"
275,16.28,E00000004007,741.742,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.190078188474569,45.452771471652355,"(45.452771471652355, 9.190078188474569)"
276,11.455,E00000004050,522.505,COMUNE MILANO,Insediamenti residenziali,9.17135996895847,45.456370176852964,"(45.456370176852964, 9.17135996895847)"
277,25.213,E00000032367,225.189,Dato non in possesso,Insediamenti residenziali,9.130835625593415,45.47388666689581,"(45.47388666689581, 9.130835625593415)"
278,31.029,E00000023675,584.615,Dato non in possesso,Insediamenti residenziali,9.123396979599065,45.4724053699772,"(45.4724053699772, 9.123396979599065)"
279,30.911,E00000023674,534.117,Dato non in possesso,Insediamenti residenziali,9.123814200672864,45.47276325087068,"(45.47276325087068, 9.123814200672864)"
280,26.992,E00000023668,123.21,Dato non in possesso,Edifici scolastici,9.1230128513392,45.4735013169478,"(45.4735013169478, 9.1230128513392)"
281,15.81,E00000023959,243.42,Dato non in possesso,Insediamenti residenziali,9.129101070831968,45.4757477584787,"(45.4757477584787, 9.129101070831968)"
282,4.892,E00000032403,102.081,Dato non in possesso,Edifici scolastici,9.111972227168387,45.474199130301145,"(45.474199130301145, 9.111972227168387)"
283,3.001,E00000023534,924.658,Dato non in possesso,Insediamenti residenziali,9.131506516786215,45.47433390495521,"(45.47433390495521, 9.131506516786215)"
284,5.868,E00000023733,87.6798,Dato non in possesso,Edifici scolastici,9.135764492345656,45.47358838084378,"(45.47358838084378, 9.135764492345656)"
285,18.918,E00000023959,778.434,Dato non in possesso,Insediamenti residenziali,9.12984619306781,45.475693125861326,"(45.475693125861326, 9.12984619306781)"
286,5.209,E00000023234,194.901,Dato non in possesso,Insediamenti residenziali,9.126262346872554,45.47350719011704,"(45.47350719011704, 9.126262346872554)"
287,3.239,E00000023513,187.668,Dato non in possesso,Insediamenti residenziali,9.115663459836572,45.474043549737914,"(45.474043549737914, 9.115663459836572)"
288,22.611,E00000023959,699.277,Dato non in possesso,Insediamenti residenziali,9.130522408494215,45.47573358965499,"(45.47573358965499, 9.130522408494215)"
